node_id	BEL	aminoacid_Code_1	aminoacid_Code_2	function	list	modification	namespace	node_id	p_modType	position	undefined_namespace	valid_NSV	value
7258	"p(HGNC:""CSDE1"")"			p			HGNC	7258				True	CSDE1
7259	"p(HGNC:""CSGALNACT1"")"			p			HGNC	7259				True	CSGALNACT1
7260	"p(HGNC:""CSH1"")"			p			HGNC	7260				True	CSH1
7261	"p(HGNC:""CSNK1G2"")"			p			HGNC	7261				True	CSNK1G2
7262	"p(HGNC:""CSPP1"")"			p			HGNC	7262				True	CSPP1
7263	"p(HGNC:""CSRP2"")"			p			HGNC	7263				True	CSRP2
7264	"p(HGNC:""CSTF2"")"			p			HGNC	7264				True	CSTF2
7265	"p(HGNC:""CSTF3"")"			p			HGNC	7265				True	CSTF3
7266	"p(HGNC:""CTAGE5"")"			p			HGNC	7266				True	CTAGE5
7267	"p(HGNC:""CTDP1"")"			p			HGNC	7267				True	CTDP1
7268	"p(HGNC:""CTNNA1"")"			p			HGNC	7268				True	CTNNA1
7269	"p(HGNC:""CTR9"")"			p			HGNC	7269				True	CTR9
7270	"p(HGNC:""CTSS"")"			p			HGNC	7270				True	CTSS
7271	"p(HGNC:""CTSZ"")"			p			HGNC	7271				True	CTSZ
7272	"p(HGNC:""CUTA"")"			p			HGNC	7272				True	CUTA
7273	"p(HGNC:""CUX1"")"			p			HGNC	7273				True	CUX1
7274	"p(HGNC:""CWF19L2"")"			p			HGNC	7274				True	CWF19L2
7275	"p(HGNC:""CYB5A"")"			p			HGNC	7275				True	CYB5A
7276	"p(HGNC:""CYB5B"")"			p			HGNC	7276				True	CYB5B
7277	"p(HGNC:""CYB5D2"")"			p			HGNC	7277				True	CYB5D2
7278	"p(HGNC:""CYP2S1"")"			p			HGNC	7278				True	CYP2S1
7279	"p(HGNC:""CYP2W1"")"			p			HGNC	7279				True	CYP2W1
7280	"p(HGNC:""CYP51A1"")"			p			HGNC	7280				True	CYP51A1
7281	"p(HGNC:""CYTL1"")"			p			HGNC	7281				True	CYTL1
7282	"p(HGNC:""DACT3"")"			p			HGNC	7282				True	DACT3
7283	"p(HGNC:""DARS"")"			p			HGNC	7283				True	DARS
7284	"p(HGNC:""DBF4"")"			p			HGNC	7284				True	DBF4
7285	"p(HGNC:""DCAF11"")"			p			HGNC	7285				True	DCAF11
7286	"p(HGNC:""DCAF13"")"			p			HGNC	7286				True	DCAF13
7287	"p(HGNC:""DCAF16"")"			p			HGNC	7287				True	DCAF16
7288	"p(HGNC:""DCAF4"")"			p			HGNC	7288				True	DCAF4
7289	"p(HGNC:""DCBLD1"")"			p			HGNC	7289				True	DCBLD1
7290	"p(HGNC:""DCLRE1A"")"			p			HGNC	7290				True	DCLRE1A
7291	"p(HGNC:""DCTN3"")"			p			HGNC	7291				True	DCTN3
7292	"p(HGNC:""DCTPP1"")"			p			HGNC	7292				True	DCTPP1
7293	"p(HGNC:""DDB2"")"			p			HGNC	7293				True	DDB2
7294	"p(HGNC:""DDI2"")"			p			HGNC	7294				True	DDI2
7295	"p(HGNC:""DDR2"")"			p			HGNC	7295				True	DDR2
7296	"p(HGNC:""DDX1"")"			p			HGNC	7296				True	DDX1
7297	"p(HGNC:""DDX10"")"			p			HGNC	7297				True	DDX10
7298	"p(HGNC:""DDX20"")"			p			HGNC	7298				True	DDX20
7299	"p(HGNC:""DDX42"")"			p			HGNC	7299				True	DDX42
7300	"p(HGNC:""DDX47"")"			p			HGNC	7300				True	DDX47
7301	"p(HGNC:""DDX5"")"			p			HGNC	7301				True	DDX5
7302	"p(HGNC:""DDX50"")"			p			HGNC	7302				True	DDX50
7303	"p(HGNC:""DDX56"")"			p			HGNC	7303				True	DDX56
7304	"p(HGNC:""DEF6"")"			p			HGNC	7304				True	DEF6
7305	"p(HGNC:""DEF8"")"			p			HGNC	7305				True	DEF8
7306	"p(HGNC:""DEFB1"")"			p			HGNC	7306				True	DEFB1
7307	"p(HGNC:""DET1"")"			p			HGNC	7307				True	DET1
7308	"p(HGNC:""DHCR7"")"			p			HGNC	7308				True	DHCR7
7309	"p(HGNC:""DHDH"")"			p			HGNC	7309				True	DHDH
7310	"p(HGNC:""HSD17B14"")"			p			HGNC	7310				True	HSD17B14
7311	"p(HGNC:""DHX15"")"			p			HGNC	7311				True	DHX15
7312	"p(HGNC:""DHX34"")"			p			HGNC	7312				True	DHX34
7313	"p(HGNC:""DHX8"")"			p			HGNC	7313				True	DHX8
7314	"p(HGNC:""DIEXF"")"			p			HGNC	7314				True	DIEXF
7315	"p(HGNC:""DIMT1"")"			p			HGNC	7315				True	DIMT1
7316	"p(HGNC:""DLEU1"")"			p			HGNC	7316				True	DLEU1
7317	"p(HGNC:""DLG5"")"			p			HGNC	7317				True	DLG5
7318	"p(HGNC:""DNAJA2"")"			p			HGNC	7318				True	DNAJA2
7319	"p(HGNC:""DNAJC15"")"			p			HGNC	7319				True	DNAJC15
7320	"p(HGNC:""DNAJC22"")"			p			HGNC	7320				True	DNAJC22
7321	"p(HGNC:""DNAJC25-GNG10"")"			p			HGNC	7321				True	DNAJC25-GNG10
7322	"p(HGNC:""DNAJC4"")"			p			HGNC	7322				True	DNAJC4
7323	"p(HGNC:""DNAJC7"")"			p			HGNC	7323				True	DNAJC7
7324	"p(HGNC:""DNHD1"")"			p			HGNC	7324				True	DNHD1
7325	"p(HGNC:""DNMT3L"")"			p			HGNC	7325				True	DNMT3L
7326	"p(HGNC:""DOCK4"")"			p			HGNC	7326				True	DOCK4
7327	"p(HGNC:""DOLK"")"			p			HGNC	7327				True	DOLK
7328	"p(HGNC:""DOPEY1"")"			p			HGNC	7328				True	DOPEY1
7329	"p(HGNC:""DPH2"")"			p			HGNC	7329				True	DPH2
7330	"p(HGNC:""DPM1"")"			p			HGNC	7330				True	DPM1
7331	"p(HGNC:""DPP3"")"			p			HGNC	7331				True	DPP3
7332	"p(HGNC:""DPYS"")"			p			HGNC	7332				True	DPYS
7333	"p(HGNC:""DPYSL3"")"			p			HGNC	7333				True	DPYSL3
7334	"p(HGNC:""DR1"")"			p			HGNC	7334				True	DR1
7335	"p(HGNC:""RBM45"")"			p			HGNC	7335				True	RBM45
7336	"p(HGNC:""DSCR9"")"			p			HGNC	7336				True	DSCR9
7337	"p(HGNC:""DTX3"")"			p			HGNC	7337				True	DTX3
7338	"p(HGNC:""DUS4L"")"			p			HGNC	7338				True	DUS4L
7339	"p(HGNC:""DUSP14"")"			p			HGNC	7339				True	DUSP14
7340	"p(HGNC:""DUSP19"")"			p			HGNC	7340				True	DUSP19
7341	"p(HGNC:""DUSP2"")"			p			HGNC	7341				True	DUSP2
7342	"p(HGNC:""DUSP26"")"			p			HGNC	7342				True	DUSP26
7343	"p(HGNC:""DZIP3"")"			p			HGNC	7343				True	DZIP3
7344	"p(HGNC:""E2F2"")"			p			HGNC	7344				True	E2F2
7345	"p(HGNC:""EBNA1BP2"")"			p			HGNC	7345				True	EBNA1BP2
7346	"p(HGNC:""ECHDC2"")"			p			HGNC	7346				True	ECHDC2
7347	"p(HGNC:""EFNA4"")"			p			HGNC	7347				True	EFNA4
7348	"p(HGNC:""EGR4"")"			p			HGNC	7348				True	EGR4
7349	"p(HGNC:""EIF1AY"")"			p			HGNC	7349				True	EIF1AY
7350	"p(HGNC:""EIF3J"")"			p			HGNC	7350				True	EIF3J
7351	"p(HGNC:""EIF4A2"")"			p			HGNC	7351				True	EIF4A2
7352	"p(HGNC:""EIF4A3"")"			p			HGNC	7352				True	EIF4A3
7353	"p(HGNC:""ELL2"")"			p			HGNC	7353				True	ELL2
7354	"p(HGNC:""EML6"")"			p			HGNC	7354				True	EML6
7355	"p(HGNC:""ENTPD5"")"			p			HGNC	7355				True	ENTPD5
7356	"p(HGNC:""EPAS1"")"			p			HGNC	7356				True	EPAS1
7357	"p(HGNC:""EPB41L1"")"			p			HGNC	7357				True	EPB41L1
7358	"p(HGNC:""EPB41L4A-AS1"")"			p			HGNC	7358				True	EPB41L4A-AS1
7359	"p(HGNC:""EPB41L5"")"			p			HGNC	7359				True	EPB41L5
7360	"p(HGNC:""EPC1"")"			p			HGNC	7360				True	EPC1
7361	"p(HGNC:""EPG5"")"			p			HGNC	7361				True	EPG5
7362	"p(HGNC:""EPHA2"")"			p			HGNC	7362				True	EPHA2
7363	"p(HGNC:""EPHX2"")"			p			HGNC	7363				True	EPHX2
7364	"p(HGNC:""EPN3"")"			p			HGNC	7364				True	EPN3
7365	"p(HGNC:""EPPK1"")"			p			HGNC	7365				True	EPPK1
7366	"p(HGNC:""EPRS"")"			p			HGNC	7366				True	EPRS
7367	"p(HGNC:""EPS8"")"			p			HGNC	7367				True	EPS8
7368	"p(HGNC:""EPS8L1"")"			p			HGNC	7368				True	EPS8L1
7369	"p(HGNC:""EPS8L2"")"			p			HGNC	7369				True	EPS8L2
7370	"p(HGNC:""EPSTI1"")"			p			HGNC	7370				True	EPSTI1
7371	"p(HGNC:""ERF"")"			p			HGNC	7371				True	ERF
7372	"p(HGNC:""ERGIC1"")"			p			HGNC	7372				True	ERGIC1
7373	"p(HGNC:""ERLIN1"")"			p			HGNC	7373				True	ERLIN1
7374	"p(HGNC:""ERLIN2"")"			p			HGNC	7374				True	ERLIN2
7375	"p(HGNC:""ERV3-2"")"			p			HGNC	7375				True	ERV3-2
7376	"p(HGNC:""MECOM"")"			p			HGNC	7376				True	MECOM
7377	"p(HGNC:""EWSR1"")"			p			HGNC	7377				True	EWSR1
7378	"p(HGNC:""EXOSC3"")"			p			HGNC	7378				True	EXOSC3
7379	"p(HGNC:""EXOSC9"")"			p			HGNC	7379				True	EXOSC9
7380	"p(HGNC:""F11R"")"			p			HGNC	7380				True	F11R
7381	"p(HGNC:""F2R"")"			p			HGNC	7381				True	F2R
7382	"p(HGNC:""FAM117A"")"			p			HGNC	7382				True	FAM117A
7383	"p(HGNC:""FAM118B"")"			p			HGNC	7383				True	FAM118B
7384	"p(HGNC:""FAM120A"")"			p			HGNC	7384				True	FAM120A
7385	"p(HGNC:""FAM122B"")"			p			HGNC	7385				True	FAM122B
7386	"p(HGNC:""FAM151A"")"			p			HGNC	7386				True	FAM151A
7387	"p(HGNC:""FAM160A2"")"			p			HGNC	7387				True	FAM160A2
7388	"p(HGNC:""FAM173B"")"			p			HGNC	7388				True	FAM173B
7389	"p(HGNC:""FAM208A"")"			p			HGNC	7389				True	FAM208A
7390	"p(HGNC:""FAM222B"")"			p			HGNC	7390				True	FAM222B
7391	"p(HGNC:""FAM45B"")"			p			HGNC	7391				True	FAM45B
7392	"p(HGNC:""FAM46A"")"			p			HGNC	7392				True	FAM46A
7393	"p(HGNC:""FAM46C"")"			p			HGNC	7393				True	FAM46C
7394	"p(HGNC:""FAM63A"")"			p			HGNC	7394				True	FAM63A
7395	"p(HGNC:""FAM76B"")"			p			HGNC	7395				True	FAM76B
7396	"p(HGNC:""FANCE"")"			p			HGNC	7396				True	FANCE
7397	"p(HGNC:""FARSB"")"			p			HGNC	7397				True	FARSB
7398	"p(HGNC:""FASL"")"			p			HGNC	7398					FASL
7399	"p(HGNC:""FASTKD1"")"			p			HGNC	7399				True	FASTKD1
7400	"p(HGNC:""FBLN1"")"			p			HGNC	7400				True	FBLN1
7401	"p(HGNC:""FBXL15"")"			p			HGNC	7401				True	FBXL15
7402	"p(HGNC:""FBXL16"")"			p			HGNC	7402				True	FBXL16
7403	"p(HGNC:""FBXL17"")"			p			HGNC	7403				True	FBXL17
7404	"p(HGNC:""FBXL4"")"			p			HGNC	7404				True	FBXL4
7405	"p(HGNC:""FBXO3"")"			p			HGNC	7405				True	FBXO3
7406	"p(HGNC:""FBXO30"")"			p			HGNC	7406				True	FBXO30
7407	"p(HGNC:""FBXO8"")"			p			HGNC	7407				True	FBXO8
7408	"p(HGNC:""FBXO9"")"			p			HGNC	7408				True	FBXO9
7409	"p(HGNC:""FCGR3B"")"			p			HGNC	7409				True	FCGR3B
7410	"p(HGNC:""FCHSD2"")"			p			HGNC	7410				True	FCHSD2
7411	"p(HGNC:""FDFT1"")"			p			HGNC	7411				True	FDFT1
7412	"p(HGNC:""FDXR"")"			p			HGNC	7412				True	FDXR
7413	"p(HGNC:""FECH"")"			p			HGNC	7413				True	FECH
7414	"p(HGNC:""FER1L4"")"			p			HGNC	7414				True	FER1L4
7415	"p(HGNC:""FGD3"")"			p			HGNC	7415				True	FGD3
7416	"p(HGNC:""FGFBP1"")"			p			HGNC	7416				True	FGFBP1
7417	"p(HGNC:""FGFR1OP"")"			p			HGNC	7417				True	FGFR1OP
7418	"p(HGNC:""FGFR1OP2"")"			p			HGNC	7418				True	FGFR1OP2
7419	"p(HGNC:""FGG"")"			p			HGNC	7419				True	FGG
7420	"p(HGNC:""FHL3"")"			p			HGNC	7420				True	FHL3
7421	"p(HGNC:""FIGNL1"")"			p			HGNC	7421				True	FIGNL1
7422	"p(HGNC:""FIP1L1"")"			p			HGNC	7422				True	FIP1L1
7423	"p(HGNC:""FITM2"")"			p			HGNC	7423				True	FITM2
7424	"p(HGNC:""FLCN"")"			p			HGNC	7424				True	FLCN
7425	"p(HGNC:""FLOT2"")"			p			HGNC	7425				True	FLOT2
7426	"p(HGNC:""FLRT3"")"			p			HGNC	7426				True	FLRT3
7427	"p(HGNC:""FMOD"")"			p			HGNC	7427				True	FMOD
7428	"p(HGNC:""FNBP1L"")"			p			HGNC	7428				True	FNBP1L
7429	"p(HGNC:""FNBP4"")"			p			HGNC	7429				True	FNBP4
7430	"p(HGNC:""FNDC3A"")"			p			HGNC	7430				True	FNDC3A
7431	"p(HGNC:""FNTA"")"			p			HGNC	7431				True	FNTA
7432	"p(HGNC:""FOXD2"")"			p			HGNC	7432				True	FOXD2
7433	"p(HGNC:""FPGT"")"			p			HGNC	7433				True	FPGT
7434	"p(HGNC:""FRMD4A"")"			p			HGNC	7434				True	FRMD4A
7435	"p(HGNC:""FUT1"")"			p			HGNC	7435				True	FUT1
7436	"p(HGNC:""FXR1"")"			p			HGNC	7436				True	FXR1
7437	"p(HGNC:""FZD4"")"			p			HGNC	7437				True	FZD4
7438	"p(HGNC:""FZD5"")"			p			HGNC	7438				True	FZD5
7439	"p(HGNC:""FZD6"")"			p			HGNC	7439				True	FZD6
7440	"p(HGNC:""G2E3"")"			p			HGNC	7440				True	G2E3
7441	"p(HGNC:""G3BP2"")"			p			HGNC	7441				True	G3BP2
7442	"p(HGNC:""GABARAPL1"")"			p			HGNC	7442				True	GABARAPL1
7443	"p(HGNC:""GABRR2"")"			p			HGNC	7443				True	GABRR2
7444	"p(HGNC:""GAL3ST1"")"			p			HGNC	7444				True	GAL3ST1
7445	"p(HGNC:""GARNL3"")"			p			HGNC	7445				True	GARNL3
7446	"p(HGNC:""GART"")"			p			HGNC	7446				True	GART
7447	"p(HGNC:""GAS2L1"")"			p			HGNC	7447				True	GAS2L1
7448	"p(HGNC:""GATA3"")"			p			HGNC	7448				True	GATA3
7449	"p(HGNC:""GCHFR"")"			p			HGNC	7449				True	GCHFR
7450	"p(HGNC:""GCNT1"")"			p			HGNC	7450				True	GCNT1
7451	"p(HGNC:""GDPD5"")"			p			HGNC	7451				True	GDPD5
7452	"p(HGNC:""GEMIN5"")"			p			HGNC	7452				True	GEMIN5
7453	"p(HGNC:""GFM2"")"			p			HGNC	7453				True	GFM2
7454	"p(HGNC:""GGPS1"")"			p			HGNC	7454				True	GGPS1
7455	"p(HGNC:""GGTLC1"")"			p			HGNC	7455				True	GGTLC1
7456	"p(HGNC:""GGTLC2"")"			p			HGNC	7456				True	GGTLC2
7457	"p(HGNC:""GINS3"")"			p			HGNC	7457				True	GINS3
7458	"p(HGNC:""GLRX"")"			p			HGNC	7458				True	GLRX
7459	"p(HGNC:""GLS"")"			p			HGNC	7459				True	GLS
7460	"p(HGNC:""GLT8D1"")"			p			HGNC	7460				True	GLT8D1
7461	"p(HGNC:""GLYATL1"")"			p			HGNC	7461				True	GLYATL1
7462	"p(HGNC:""GLYCTK"")"			p			HGNC	7462				True	GLYCTK
7463	"p(HGNC:""GNAZ"")"			p			HGNC	7463				True	GNAZ
7464	"p(HGNC:""GNB1"")"			p			HGNC	7464				True	GNB1
7465	"p(HGNC:""GNB2"")"			p			HGNC	7465				True	GNB2
7466	"p(HGNC:""GNB5"")"			p			HGNC	7466				True	GNB5
7467	"p(HGNC:""GNL2"")"			p			HGNC	7467				True	GNL2
7468	"p(HGNC:""GNL3"")"			p			HGNC	7468				True	GNL3
7469	"p(HGNC:""GPATCH4"")"			p			HGNC	7469				True	GPATCH4
7470	"p(HGNC:""GPATCH8"")"			p			HGNC	7470				True	GPATCH8
7471	"p(HGNC:""GPKOW"")"			p			HGNC	7471				True	GPKOW
7472	"p(HGNC:""GPN3"")"			p			HGNC	7472				True	GPN3
7473	"p(HGNC:""GPR114"")"			p			HGNC	7473					GPR114
7474	"p(HGNC:""GPR34"")"			p			HGNC	7474				True	GPR34
7475	"p(HGNC:""GPRIN3"")"			p			HGNC	7475				True	GPRIN3
7476	"p(HGNC:""GPT2"")"			p			HGNC	7476				True	GPT2
7477	"p(HGNC:""GPX4"")"			p			HGNC	7477				True	GPX4
7478	"p(HGNC:""GRM6"")"			p			HGNC	7478				True	GRM6
7479	"p(HGNC:""GRPEL2"")"			p			HGNC	7479				True	GRPEL2
7480	"p(HGNC:""GSN"")"			p			HGNC	7480				True	GSN
7481	"p(HGNC:""GSTA1"")"			p			HGNC	7481				True	GSTA1
7482	"p(HGNC:""GSTA5"")"			p			HGNC	7482				True	GSTA5
7483	"p(HGNC:""GSTZ1"")"			p			HGNC	7483				True	GSTZ1
7484	"p(HGNC:""GTF2B"")"			p			HGNC	7484				True	GTF2B
7485	"p(HGNC:""GTF2H1"")"			p			HGNC	7485				True	GTF2H1
7486	"p(HGNC:""GTF3C6"")"			p			HGNC	7486				True	GTF3C6
7487	"p(HGNC:""GTPBP4"")"			p			HGNC	7487				True	GTPBP4
7488	"p(HGNC:""GTSE1"")"			p			HGNC	7488				True	GTSE1
7489	"p(HGNC:""GZF1"")"			p			HGNC	7489				True	GZF1
7490	"p(HGNC:""H1F0"")"			p			HGNC	7490				True	H1F0
7491	"p(HGNC:""H2AFJ"")"			p			HGNC	7491				True	H2AFJ
7492	"p(HGNC:""HAUS2"")"			p			HGNC	7492				True	HAUS2
7493	"p(HGNC:""HAVCR1"")"			p			HGNC	7493				True	HAVCR1
7494	"p(HGNC:""HBP1"")"			p			HGNC	7494				True	HBP1
7495	"p(HGNC:""HCCS"")"			p			HGNC	7495				True	HCCS
7496	"p(HGNC:""HDAC6"")"			p			HGNC	7496				True	HDAC6
7497	"p(HGNC:""HDDC2"")"			p			HGNC	7497				True	HDDC2
7498	"p(HGNC:""HEATR1"")"			p			HGNC	7498				True	HEATR1
7499	"p(HGNC:""HELQ"")"			p			HGNC	7499				True	HELQ
7500	"p(HGNC:""HEMK1"")"			p			HGNC	7500				True	HEMK1
7501	"p(HGNC:""HEPH"")"			p			HGNC	7501				True	HEPH
7502	"p(HGNC:""HERC1"")"			p			HGNC	7502				True	HERC1
7503	"p(HGNC:""HERPUD2"")"			p			HGNC	7503				True	HERPUD2
7504	"p(HGNC:""HEYL"")"			p			HGNC	7504				True	HEYL
7505	"p(HGNC:""HGFAC"")"			p			HGNC	7505				True	HGFAC
7506	"p(HGNC:""HHAT"")"			p			HGNC	7506				True	HHAT
7507	"p(HGNC:""HHLA3"")"			p			HGNC	7507				True	HHLA3
7508	"p(HGNC:""HILPDA"")"			p			HGNC	7508				True	HILPDA
7509	"p(HGNC:""HINT1"")"			p			HGNC	7509				True	HINT1
7510	"p(HGNC:""HINT3"")"			p			HGNC	7510				True	HINT3
7511	"p(HGNC:""HIST1H2BB"")"			p			HGNC	7511				True	HIST1H2BB
7512	"p(HGNC:""HIST1H2BC"")"			p			HGNC	7512				True	HIST1H2BC
7513	"p(HGNC:""HIST1H3E"")"			p			HGNC	7513				True	HIST1H3E
7514	"p(HGNC:""HIST1H4C"")"			p			HGNC	7514				True	HIST1H4C
7515	"p(HGNC:""HIST2H2AA3"")"			p			HGNC	7515				True	HIST2H2AA3
7516	"p(HGNC:""HLCS"")"			p			HGNC	7516				True	HLCS
7517	"p(HGNC:""HMGA1"")"			p			HGNC	7517				True	HMGA1
7518	"p(HGNC:""HMGN2P46"")"			p			HGNC	7518				True	HMGN2P46
7519	"p(HGNC:""HNF4A"")"			p			HGNC	7519				True	HNF4A
7520	"p(HGNC:""HNRNPA3P1"")"			p			HGNC	7520				True	HNRNPA3P1
7521	"p(HGNC:""HNRNPAB"")"			p			HGNC	7521				True	HNRNPAB
7522	"p(HGNC:""HNRNPC"")"			p			HGNC	7522				True	HNRNPC
7523	"p(HGNC:""HNRNPH3"")"			p			HGNC	7523				True	HNRNPH3
7524	"p(HGNC:""HNRNPUL2"")"			p			HGNC	7524				True	HNRNPUL2
7525	"p(HGNC:""HNRNPA0"")"			p			HGNC	7525				True	HNRNPA0
7526	"p(HGNC:""HNRNPM"")"			p			HGNC	7526				True	HNRNPM
7527	"p(HGNC:""HOMER1"")"			p			HGNC	7527				True	HOMER1
7528	"p(HGNC:""HOXA1"")"			p			HGNC	7528				True	HOXA1
7529	"p(HGNC:""HOXA13"")"			p			HGNC	7529				True	HOXA13
7530	"p(HGNC:""HOXA4"")"			p			HGNC	7530				True	HOXA4
7531	"p(HGNC:""HOXA7"")"			p			HGNC	7531				True	HOXA7
7532	"p(HGNC:""HOXB6"")"			p			HGNC	7532				True	HOXB6
7533	"p(HGNC:""HOXB9"")"			p			HGNC	7533				True	HOXB9
7534	"p(HGNC:""HRASLS2"")"			p			HGNC	7534				True	HRASLS2
7535	"p(HGNC:""HSD17B11"")"			p			HGNC	7535				True	HSD17B11
7536	"p(HGNC:""HSPA14"")"			p			HGNC	7536				True	HSPA14
7537	"p(HGNC:""HSPA2"")"			p			HGNC	7537				True	HSPA2
7538	"p(HGNC:""HTATIP2"")"			p			HGNC	7538				True	HTATIP2
7539	"p(HGNC:""HTATSF1"")"			p			HGNC	7539				True	HTATSF1
7540	"p(HGNC:""HTR1E"")"			p			HGNC	7540				True	HTR1E
7541	"p(HGNC:""HYAL3"")"			p			HGNC	7541				True	HYAL3
7542	"p(HGNC:""HYPK"")"			p			HGNC	7542				True	HYPK
7543	"p(HGNC:""ICAM4"")"			p			HGNC	7543				True	ICAM4
7544	"p(HGNC:""IDUA"")"			p			HGNC	7544				True	IDUA
7545	"p(HGNC:""IER5"")"			p			HGNC	7545				True	IER5
7546	"p(HGNC:""IFI27L1"")"			p			HGNC	7546				True	IFI27L1
7547	"p(HGNC:""IFT122"")"			p			HGNC	7547				True	IFT122
7548	"p(HGNC:""IFT57"")"			p			HGNC	7548				True	IFT57
7549	"p(HGNC:""IFT88"")"			p			HGNC	7549				True	IFT88
7550	"p(HGNC:""IGFLR1"")"			p			HGNC	7550				True	IGFLR1
7551	"p(HGNC:""IGSF9"")"			p			HGNC	7551				True	IGSF9
7552	"p(HGNC:""IK"")"			p			HGNC	7552				True	IK
7553	"p(HGNC:""IKBKE"")"			p			HGNC	7553				True	IKBKE
7554	"p(HGNC:""IL1R2"")"			p			HGNC	7554				True	IL1R2
7555	"p(HGNC:""IL20RB"")"			p			HGNC	7555				True	IL20RB
7556	"p(HGNC:""IL4R"")"			p			HGNC	7556				True	IL4R
7557	"p(HGNC:""ILVBL"")"			p			HGNC	7557				True	ILVBL
7558	"p(HGNC:""IMPAD1"")"			p			HGNC	7558				True	IMPAD1
7559	"p(HGNC:""INCENP"")"			p			HGNC	7559				True	INCENP
7560	"p(HGNC:""ING5"")"			p			HGNC	7560				True	ING5
7561	"p(HGNC:""INHBB"")"			p			HGNC	7561				True	INHBB
7562	"p(HGNC:""INPP5F"")"			p			HGNC	7562				True	INPP5F
7563	"p(HGNC:""INTS10"")"			p			HGNC	7563				True	INTS10
7564	"p(HGNC:""INTS2"")"			p			HGNC	7564				True	INTS2
7565	"p(HGNC:""IPO4"")"			p			HGNC	7565				True	IPO4
7566	"p(HGNC:""IPO5"")"			p			HGNC	7566				True	IPO5
7567	"p(HGNC:""IPO7"")"			p			HGNC	7567				True	IPO7
7568	"p(HGNC:""IPP"")"			p			HGNC	7568				True	IPP
7569	"p(HGNC:""IRF5"")"			p			HGNC	7569				True	IRF5
7570	"p(HGNC:""ITFG1"")"			p			HGNC	7570				True	ITFG1
7571	"p(HGNC:""ITGA7"")"			p			HGNC	7571				True	ITGA7
7572	"p(HGNC:""ITGAL"")"			p			HGNC	7572				True	ITGAL
7573	"p(HGNC:""ITGB4"")"			p			HGNC	7573				True	ITGB4
7574	"p(HGNC:""ITGB5"")"			p			HGNC	7574				True	ITGB5
7575	"p(HGNC:""ITLN1"")"			p			HGNC	7575				True	ITLN1
7576	"p(HGNC:""IVNS1ABP"")"			p			HGNC	7576				True	IVNS1ABP
7577	"p(HGNC:""IWS1"")"			p			HGNC	7577				True	IWS1
7578	"p(HGNC:""JAK1"")"			p			HGNC	7578				True	JAK1
7579	"p(HGNC:""JARID2"")"			p			HGNC	7579				True	JARID2
7580	"p(HGNC:""JDP2"")"			p			HGNC	7580				True	JDP2
7581	"p(HGNC:""KDM6B"")"			p			HGNC	7581				True	KDM6B
7582	"p(HGNC:""JRKL"")"			p			HGNC	7582				True	JRKL
7583	"p(HGNC:""KALRN"")"			p			HGNC	7583				True	KALRN
7584	"p(HGNC:""KAZALD1"")"			p			HGNC	7584				True	KAZALD1
7585	"p(HGNC:""KCNC3"")"			p			HGNC	7585				True	KCNC3
7586	"p(HGNC:""KCNJ14"")"			p			HGNC	7586				True	KCNJ14
7587	"p(HGNC:""KCNMB4"")"			p			HGNC	7587				True	KCNMB4
7588	"p(HGNC:""KCNQ5"")"			p			HGNC	7588				True	KCNQ5
7589	"p(HGNC:""KCTD1"")"			p			HGNC	7589				True	KCTD1
7590	"p(HGNC:""KDM2A"")"			p			HGNC	7590				True	KDM2A
7591	"p(HGNC:""KDM4B"")"			p			HGNC	7591				True	KDM4B
7592	"p(HGNC:""KIAA0020"")"			p			HGNC	7592				True	KIAA0020
7593	"p(HGNC:""KIAA0247"")"			p			HGNC	7593					KIAA0247
7594	"p(HGNC:""KIAA0513"")"			p			HGNC	7594				True	KIAA0513
7595	"p(HGNC:""KIAA1024"")"			p			HGNC	7595				True	KIAA1024
7596	"p(HGNC:""CCSER2"")"			p			HGNC	7596				True	CCSER2
7597	"p(HGNC:""KIAA1432"")"			p			HGNC	7597					KIAA1432
7598	"p(HGNC:""KIAA1586"")"			p			HGNC	7598				True	KIAA1586
7599	"p(HGNC:""KIAA1715"")"			p			HGNC	7599				True	KIAA1715
7600	"p(HGNC:""KIAA1737"")"			p			HGNC	7600					KIAA1737
7601	"p(HGNC:""FAM171B"")"			p			HGNC	7601				True	FAM171B
7602	"p(HGNC:""KIF18A"")"			p			HGNC	7602				True	KIF18A
7603	"p(HGNC:""KIF20B"")"			p			HGNC	7603				True	KIF20B
7604	"p(HGNC:""KIF26B"")"			p			HGNC	7604				True	KIF26B
7605	"p(HGNC:""KIF3A"")"			p			HGNC	7605				True	KIF3A
7606	"p(HGNC:""KIN"")"			p			HGNC	7606				True	KIN
7607	"p(HGNC:""KITLG"")"			p			HGNC	7607				True	KITLG
7608	"p(HGNC:""KLB"")"			p			HGNC	7608				True	KLB
7609	"p(HGNC:""KLF1"")"			p			HGNC	7609				True	KLF1
7610	"p(HGNC:""KLF5"")"			p			HGNC	7610				True	KLF5
7611	"p(HGNC:""KLF9"")"			p			HGNC	7611				True	KLF9
7612	"p(HGNC:""KLHDC9"")"			p			HGNC	7612				True	KLHDC9
7613	"p(HGNC:""KLHL13"")"			p			HGNC	7613				True	KLHL13
7614	"p(HGNC:""KLHL5"")"			p			HGNC	7614				True	KLHL5
